event_id,deck_id,player_name,rank,deck_part,card_name,quantity
12834459,58466465,Capitano_CL,26,mainboard,Steam Vents,1
12834459,58466465,Capitano_CL,26,mainboard,"Emry, Lurker of the Loch",3
12834459,58466465,Capitano_CL,26,mainboard,Fiery Islet,2
12834459,58466465,Capitano_CL,26,mainboard,Pithing Needle,1
12834459,58466465,Capitano_CL,26,mainboard,Lavaspur Boots,1
12834459,58466465,Capitano_CL,26,mainboard,Engineered Explosives,4
12834459,58466465,Capitano_CL,26,mainboard,Welding Jar,1
12834459,58466465,Capitano_CL,26,mainboard,Pinnacle Emissary,4
12834459,58466465,Capitano_CL,26,mainboard,Shadowspear,1
12834459,58466465,Capitano_CL,26,mainboard,Island,1
12834459,58466465,Capitano_CL,26,mainboard,Sink into Stupor,3
12834459,58466465,Capitano_CL,26,mainboard,Aether Spellbomb,1
12834459,58466465,Capitano_CL,26,mainboard,Urza's Saga,4
12834459,58466465,Capitano_CL,26,mainboard,Arcbound Ravager,2
12834459,58466465,Capitano_CL,26,mainboard,Kappa Cannoneer,4
12834459,58466465,Capitano_CL,26,mainboard,Mox Opal,4
12834459,58466465,Capitano_CL,26,mainboard,Shivan Reef,1
12834459,58466465,Capitano_CL,26,mainboard,Mishra's Bauble,4
12834459,58466465,Capitano_CL,26,mainboard,Tormod's Crypt,1
12834459,58466465,Capitano_CL,26,mainboard,Steam Vents,1
12834459,58466465,Capitano_CL,26,mainboard,Spirebluff Canal,4
12834459,58466465,Capitano_CL,26,mainboard,Weapons Manufacturing,4
12834459,58466465,Capitano_CL,26,mainboard,Metallic Rebuke,3
12834459,58466465,Capitano_CL,26,mainboard,Claws of Gix,3
12834459,58466465,Capitano_CL,26,mainboard,Tormod's Crypt,2
12834459,58466465,Capitano_CL,26,sideboard,Consign to Memory,2
12834459,58466465,Capitano_CL,26,sideboard,Whipflare,2
12834459,58466465,Capitano_CL,26,sideboard,Grafdigger's Cage,1
12834459,58466465,Capitano_CL,26,sideboard,Harbinger of the Seas,2
12834459,58466465,Capitano_CL,26,sideboard,Mystical Dispute,1
12834459,58466465,Capitano_CL,26,sideboard,Vexing Bauble,1
12834459,58466465,Capitano_CL,26,sideboard,Galvanic Blast,2
12834459,58466465,Capitano_CL,26,sideboard,Damping Sphere,2
12834459,58466465,Capitano_CL,26,sideboard,Force of Negation,2
