event_id,deck_id,player_name,rank,deck_part,card_name,quantity
12834459,58466460,_Batutinha_,15,mainboard,Abhorrent Oculus,4
12834459,58466460,_Batutinha_,15,mainboard,Birthing Ritual,4
12834459,58466460,_Batutinha_,15,mainboard,"Boseiju, Who Endures",1
12834459,58466460,_Batutinha_,15,mainboard,Watery Grave,1
12834459,58466460,_Batutinha_,15,mainboard,Flare of Denial,4
12834459,58466460,_Batutinha_,15,mainboard,Endurance,2
12834459,58466460,_Batutinha_,15,mainboard,"Fblthp, the Lost",1
12834459,58466460,_Batutinha_,15,mainboard,Misty Rainforest,4
12834459,58466460,_Batutinha_,15,mainboard,Force of Negation,4
12834459,58466460,_Batutinha_,15,mainboard,Harbinger of the Seas,3
12834459,58466460,_Batutinha_,15,mainboard,Hedge Maze,2
12834459,58466460,_Batutinha_,15,mainboard,Ice-Fang Coatl,4
12834459,58466460,_Batutinha_,15,mainboard,Verdant Catacombs,4
12834459,58466460,_Batutinha_,15,mainboard,"Otawara, Soaring City",1
12834459,58466460,_Batutinha_,15,mainboard,Shardless Agent,4
12834459,58466460,_Batutinha_,15,mainboard,Sink into Stupor,4
12834459,58466460,_Batutinha_,15,mainboard,Snow-Covered Forest,2
12834459,58466460,_Batutinha_,15,mainboard,Snow-Covered Island,2
12834459,58466460,_Batutinha_,15,mainboard,Subtlety,4
12834459,58466460,_Batutinha_,15,mainboard,Breeding Pool,1
12834459,58466460,_Batutinha_,15,mainboard,Coiling Oracle,4
12834459,58466460,_Batutinha_,15,sideboard,Collector Ouphe,2
12834459,58466460,_Batutinha_,15,sideboard,Consign to Memory,3
12834459,58466460,_Batutinha_,15,sideboard,Culling Ritual,4
12834459,58466460,_Batutinha_,15,sideboard,Force of Vigor,2
12834459,58466460,_Batutinha_,15,sideboard,Gemstone Caverns,1
12834459,58466460,_Batutinha_,15,sideboard,Mystical Dispute,3
