event_id,deck_id,player_name,rank
,deck_1,davsav98898,
,deck_2,RegitehT,
,deck_3,Enz091,
,deck_4,Abisd94,
,deck_5,barreto,
,deck_6,Shiib,
,deck_7,Broa,
,deck_8,Alleyezonme,
,deck_9,xDaddy,
,deck_10,airplay,
,deck_11,bombaj,
,deck_12,True-Name-Nemesis,
,deck_13,giggimille,
,deck_14,uspdudes,
,deck_15,Mate_wosk,
,deck_16,ThieresTMS,
,deck_17,ulbabrabal,
