event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_8,Evariel,,mainboard,Analyze the Pollen,1
,deck_8,Evariel,,mainboard,Ba Sing Se,1
,deck_8,Evariel,,mainboard,Burst Lightning,2
,deck_8,Evariel,,mainboard,Stomping Ground,1
,deck_8,Evariel,,mainboard,Consult the Star Charts,4
,deck_8,Evariel,,mainboard,Mountain,1
,deck_8,Evariel,,mainboard,Mountain,2
,deck_8,Evariel,,mainboard,Fire Magic,1
,deck_8,Evariel,,mainboard,Island,1
,deck_8,Evariel,,mainboard,Full Bore,4
,deck_8,Evariel,,mainboard,Island,1
,deck_8,Evariel,,mainboard,Into the Flood Maw,1
,deck_8,Evariel,,mainboard,Island,1
,deck_8,Evariel,,mainboard,Mightform Harmonizer,4
,deck_8,Evariel,,mainboard,Icetill Explorer,3
,deck_8,Evariel,,mainboard,Sear,3
,deck_8,Evariel,,mainboard,Songcrafter Mage,1
,deck_8,Evariel,,mainboard,Spell Pierce,1
,deck_8,Evariel,,mainboard,Spell Snare,2
,deck_8,Evariel,,mainboard,Detect Intrusion,1
,deck_8,Evariel,,mainboard,Starting Town,3
,deck_8,Evariel,,mainboard,Steam Vents,2
,deck_8,Evariel,,mainboard,Stock Up,4
,deck_8,Evariel,,mainboard,Forest,2
,deck_8,Evariel,,mainboard,"Surrak, Elusive Hunter",1
,deck_8,Evariel,,mainboard,Fabled Passage,4
,deck_8,Evariel,,mainboard,Escape Tunnel,2
,deck_8,Evariel,,mainboard,Willowrush Verge,1
,deck_8,Evariel,,mainboard,Cavern of Souls,1
,deck_8,Evariel,,mainboard,Thornspire Verge,1
,deck_8,Evariel,,mainboard,Vibrance,2
,deck_8,Evariel,,mainboard,Wistfulness,1
,deck_8,Evariel,,sideboard,"Ashling, Rekindled",2
,deck_8,Evariel,,sideboard,Broadside Barrage,1
,deck_8,Evariel,,sideboard,Ghost Vacuum,1
,deck_8,Evariel,,sideboard,Keen-Eyed Curator,1
,deck_8,Evariel,,sideboard,Wistfulness,2
,deck_8,Evariel,,sideboard,The Scouring Stormsoul,1
,deck_8,Evariel,,sideboard,Spell Pierce,1
,deck_8,Evariel,,sideboard,Detect Intrusion,1
,deck_8,Evariel,,sideboard,"Surrak, Elusive Hunter",1
,deck_8,Evariel,,sideboard,Tifa Lockhart,1
,deck_8,Evariel,,sideboard,"Wan Shi Tong, Librarian",1
,deck_8,Evariel,,sideboard,Pyroclasm,2
