event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_20,NickBolas90,,mainboard,"Aang, at the Crossroads",4
,deck_20,NickBolas90,,mainboard,"Aang, Swift Savior",4
,deck_20,NickBolas90,,mainboard,"Appa, Steadfast Guardian",4
,deck_20,NickBolas90,,mainboard,Badgermole Cub,3
,deck_20,NickBolas90,,mainboard,Bramble Familiar,4
,deck_20,NickBolas90,,mainboard,"Doc Aurlock, Grizzled Genius",4
,deck_20,NickBolas90,,mainboard,Llanowar Elves,4
,deck_20,NickBolas90,,mainboard,Reality Fulcrum,3
,deck_20,NickBolas90,,mainboard,Michelangelo's Technique,1
,deck_20,NickBolas90,,mainboard,Hallowed Fountain,4
,deck_20,NickBolas90,,mainboard,Temple Garden,4
,deck_20,NickBolas90,,mainboard,Hushwood Verge,4
,deck_20,NickBolas90,,mainboard,Starting Town,2
,deck_20,NickBolas90,,mainboard,Breeding Pool,4
,deck_20,NickBolas90,,mainboard,Floodfarm Verge,3
,deck_20,NickBolas90,,mainboard,Seam Rip,2
,deck_20,NickBolas90,,mainboard,Michelangelo's Technique,3
,deck_20,NickBolas90,,mainboard,Cavern of Souls,2
,deck_20,NickBolas90,,mainboard,Plains,1
,deck_20,NickBolas90,,sideboard,Avatar's Wrath,2
,deck_20,NickBolas90,,sideboard,Rest in Peace,2
,deck_20,NickBolas90,,sideboard,Bovine Intervention,2
,deck_20,NickBolas90,,sideboard,"Leatherhead, Swamp Stalker",2
,deck_20,NickBolas90,,sideboard,Seam Rip,2
,deck_20,NickBolas90,,sideboard,Detect Intrusion,2
,deck_20,NickBolas90,,sideboard,"Beza, the Bounding Spring",1
,deck_20,NickBolas90,,sideboard,"Oko, Lorwyn Liege",2
