event_id,deck_id,player_name,rank
,deck_1,lardiles,
,deck_2,Magic_Wombat,
,deck_3,rat12342,
,deck_4,Gordakai,
,deck_5,Kask1,
,deck_6,Dr Siuss,
,deck_7,Soup_Smuggler,
,deck_8,BWGG,
