event_id,deck_id,player_name,rank
,deck_1,Mr_Cesk,
,deck_2,tchuco,
,deck_3,phineas99,
,deck_4,Selir,
,deck_5,tlmr1989,
,deck_6,DB_Beekeeper,
,deck_7,scipios,
,deck_8,zpa9999,
,deck_9,Bruskk,
,deck_10,OafMcNamara,
,deck_11,Gerardo94,
,deck_12,tarkanmag,
