a,b,winrate_a_vs_b,matches,ci_low,ci_high
Izzet Prowess,Azorius Control,0.61,108,0.51,0.7
Izzet Prowess,Neoform,0.31,89,0.22,0.42
Izzet Prowess,Dimir Frog,0.5,54,0.36,0.64
Izzet Prowess,Azorius Blink,0.43,49,0.29,0.58
Izzet Prowess,Golgari Yawgmoth,0.46,54,0.33,0.6
Izzet Prowess,Mill,0.87,55,0.76,0.95
Izzet Prowess,Jeskai Control,0.41,59,0.28,0.54
Izzet Prowess,Samwise Combo,0.69,45,0.53,0.82
Izzet Prowess,Grixis Reanimator,0.42,43,0.27,0.58
Izzet Prowess,Living End,0.54,24,0.33,0.74
Izzet Prowess,Mono Blue Tron,0.55,31,0.36,0.73
Izzet Prowess,Eldrazi Aggro,0.36,33,0.2,0.55
Izzet Prowess,4 Color Ritual,0.47,15,0.21,0.73
Izzet Prowess,Hollow One,0.75,20,0.51,0.91
Izzet Prowess,Burn,0.67,15,0.38,0.88
Affinity,Boros Energy,0.47,653,0.43,0.5
Affinity,Jeskai Blink,0.52,610,0.48,0.56
Affinity,Amulet Titan,0.42,493,0.38,0.47
Affinity,Izzet Prowess,0.53,471,0.48,0.57
Affinity,Affinity,0.5,388,0.45,0.55
Affinity,Esper Reanimator,0.64,368,0.59,0.69
Affinity,Domain Aggro,0.52,310,0.46,0.57
Affinity,Esper Phelia,0.58,246,0.52,0.64
Affinity,Eldrazi Tron,0.56,189,0.49,0.63
Affinity,Tameshi Belcher,0.62,205,0.55,0.69
Affinity,Eldrazi Bloodchief Combo,0.36,169,0.28,0.43
Affinity,Simic Ritual,0.65,172,0.57,0.72
Affinity,Eldrazi Ramp,0.56,138,0.47,0.64
Affinity,Ruby Storm,0.46,177,0.39,0.54
Affinity,Azorius Control,0.47,105,0.37,0.57
Affinity,Neoform,0.55,78,0.43,0.66
Affinity,Dimir Frog,0.64,70,0.52,0.75
Affinity,Azorius Blink,0.56,55,0.42,0.7
Affinity,Golgari Yawgmoth,0.53,58,0.4,0.67
Affinity,Mill,0.7,53,0.56,0.82
Affinity,Jeskai Control,0.51,43,0.35,0.67
Affinity,Samwise Combo,0.51,45,0.36,0.66
Affinity,Grixis Reanimator,0.59,44,0.43,0.74
Affinity,Living End,0.62,29,0.42,0.79
Affinity,Mono Blue Tron,0.6,15,0.32,0.84
Affinity,Eldrazi Aggro,0.5,18,0.26,0.74
Affinity,4 Color Ritual,0.41,17,0.18,0.67
Affinity,Hollow One,0.55,11,0.23,0.83
Affinity,Burn,0.75,16,0.48,0.93
Esper Reanimator,Boros Energy,0.48,516,0.43,0.52
Esper Reanimator,Jeskai Blink,0.5,426,0.45,0.55
Esper Reanimator,Amulet Titan,0.53,462,0.49,0.58
Esper Reanimator,Izzet Prowess,0.56,408,0.51,0.61
Esper Reanimator,Affinity,0.36,368,0.31,0.41
Esper Reanimator,Esper Reanimator,0.5,386,0.45,0.55
Esper Reanimator,Domain Aggro,0.52,269,0.46,0.59
Esper Reanimator,Esper Phelia,0.47,234,0.41,0.54
Esper Reanimator,Eldrazi Tron,0.41,195,0.34,0.48
Esper Reanimator,Tameshi Belcher,0.48,220,0.41,0.55
Esper Reanimator,Eldrazi Bloodchief Combo,0.47,157,0.39,0.55
Esper Reanimator,Simic Ritual,0.34,123,0.26,0.43
Esper Reanimator,Eldrazi Ramp,0.48,128,0.4,0.57
Esper Reanimator,Ruby Storm,0.57,111,0.47,0.66
Esper Reanimator,Azorius Control,0.39,106,0.29,0.49
Esper Reanimator,Neoform,0.65,68,0.52,0.76
Esper Reanimator,Dimir Frog,0.4,58,0.27,0.53
Esper Reanimator,Azorius Blink,0.46,54,0.33,0.6
Esper Reanimator,Golgari Yawgmoth,0.33,42,0.2,0.5
Esper Reanimator,Mill,0.45,42,0.3,0.61
Esper Reanimator,Jeskai Control,0.66,50,0.51,0.79
Esper Reanimator,Samwise Combo,0.55,38,0.38,0.71
Esper Reanimator,Grixis Reanimator,0.68,44,0.52,0.81
Esper Reanimator,Living End,0.69,16,0.41,0.89
Esper Reanimator,Mono Blue Tron,0.54,26,0.33,0.73
Esper Reanimator,Eldrazi Aggro,0.22,9,0.03,0.6
Esper Reanimator,4 Color Ritual,0.31,16,0.11,0.59
Esper Reanimator,Hollow One,0.62,13,0.32,0.86
Esper Reanimator,Burn,0.85,13,0.55,0.98
Domain Aggro,Boros Energy,0.45,437,0.4,0.5
Domain Aggro,Jeskai Blink,0.45,425,0.4,0.5
Domain Aggro,Amulet Titan,0.43,378,0.38,0.48
Domain Aggro,Izzet Prowess,0.64,387,0.59,0.69
Domain Aggro,Affinity,0.48,310,0.43,0.54
Domain Aggro,Esper Reanimator,0.48,269,0.41,0.54
Domain Aggro,Domain Aggro,0.5,196,0.43,0.57
Domain Aggro,Esper Phelia,0.49,149,0.41,0.57
Domain Aggro,Eldrazi Tron,0.55,148,0.46,0.63
Domain Aggro,Tameshi Belcher,0.52,128,0.43,0.6
Domain Aggro,Eldrazi Bloodchief Combo,0.5,127,0.41,0.59
Domain Aggro,Simic Ritual,0.37,118,0.29,0.47
Domain Aggro,Eldrazi Ramp,0.42,106,0.32,0.51
Domain Aggro,Ruby Storm,0.53,109,0.43,0.63
Domain Aggro,Azorius Control,0.57,81,0.45,0.68
Domain Aggro,Neoform,0.51,51,0.37,0.65
Domain Aggro,Dimir Frog,0.48,50,0.34,0.63
Domain Aggro,Azorius Blink,0.71,38,0.54,0.85
Domain Aggro,Golgari Yawgmoth,0.59,34,0.41,0.75
Domain Aggro,Mill,0.73,37,0.56,0.86
Domain Aggro,Jeskai Control,0.74,23,0.52,0.9
Domain Aggro,Samwise Combo,0.58,38,0.41,0.74
Domain Aggro,Grixis Reanimator,0.61,31,0.42,0.78
Domain Aggro,Living End,0.32,19,0.13,0.57
Domain Aggro,Mono Blue Tron,0.48,21,0.26,0.7
Domain Aggro,Eldrazi Aggro,0.54,13,0.25,0.81
Domain Aggro,4 Color Ritual,0.5,14,0.23,0.77
Domain Aggro,Hollow One,0.55,11,0.23,0.83
Domain Aggro,Burn,0.71,14,0.42,0.92
Esper Phelia,Boros Energy,0.46,260,0.4,0.52
Esper Phelia,Jeskai Blink,0.49,235,0.42,0.55
Esper Phelia,Amulet Titan,0.51,264,0.45,0.57
Esper Phelia,Izzet Prowess,0.49,220,0.42,0.55
Esper Phelia,Affinity,0.42,246,0.36,0.48
Esper Phelia,Esper Reanimator,0.53,234,0.46,0.59
Esper Phelia,Domain Aggro,0.51,149,0.43,0.59
Esper Phelia,Esper Phelia,0.5,108,0.4,0.6
Esper Phelia,Eldrazi Tron,0.41,109,0.32,0.51
Esper Phelia,Tameshi Belcher,0.63,101,0.53,0.73
Esper Phelia,Eldrazi Bloodchief Combo,0.42,106,0.32,0.51
Esper Phelia,Simic Ritual,0.37,78,0.26,0.49
Esper Phelia,Eldrazi Ramp,0.44,73,0.32,0.56
Esper Phelia,Ruby Storm,0.53,55,0.39,0.66
Esper Phelia,Azorius Control,0.4,58,0.27,0.53
Esper Phelia,Neoform,0.67,33,0.48,0.82
Esper Phelia,Dimir Frog,0.54,35,0.37,0.71
Esper Phelia,Azorius Blink,0.58,36,0.41,0.74
Esper Phelia,Golgari Yawgmoth,0.58,19,0.33,0.8
Esper Phelia,Mill,0.46,13,0.19,0.75
Esper Phelia,Jeskai Control,0.5,26,0.3,0.7
Esper Phelia,Samwise Combo,0.62,29,0.42,0.79
Esper Phelia,Grixis Reanimator,0.57,21,0.34,0.78
Esper Phelia,Living End,0.57,14,0.29,0.82
Esper Phelia,Mono Blue Tron,0.53,15,0.27,0.79
Esper Phelia,Eldrazi Aggro,0.4,10,0.12,0.74
Esper Phelia,4 Color Ritual,0.71,7,0.29,0.96
Esper Phelia,Hollow One,0.69,13,0.39,0.91
Esper Phelia,Burn,0.33,6,0.04,0.78
Eldrazi Tron,Boros Energy,0.46,226,0.4,0.53
Eldrazi Tron,Jeskai Blink,0.42,170,0.35,0.5
Eldrazi Tron,Amulet Titan,0.25,252,0.2,0.31
Eldrazi Tron,Izzet Prowess,0.58,201,0.51,0.65
Eldrazi Tron,Affinity,0.44,189,0.37,0.51
Eldrazi Tron,Esper Reanimator,0.59,195,0.52,0.66
Eldrazi Tron,Domain Aggro,0.45,148,0.37,0.54
Eldrazi Tron,Esper Phelia,0.59,109,0.49,0.68
Eldrazi Tron,Eldrazi Tron,0.5,90,0.39,0.61
Eldrazi Tron,Tameshi Belcher,0.55,103,0.45,0.65
Eldrazi Tron,Eldrazi Bloodchief Combo,0.38,85,0.27,0.49
Eldrazi Tron,Simic Ritual,0.43,44,0.28,0.59
Eldrazi Tron,Eldrazi Ramp,0.41,66,0.29,0.54
Eldrazi Tron,Ruby Storm,0.4,52,0.27,0.55
Eldrazi Tron,Azorius Control,0.56,59,0.42,0.69
Eldrazi Tron,Neoform,0.38,42,0.24,0.54
Eldrazi Tron,Dimir Frog,0.58,26,0.37,0.77
Eldrazi Tron,Azorius Blink,0.41,39,0.26,0.58
Eldrazi Tron,Golgari Yawgmoth,0.59,29,0.39,0.76
Eldrazi Tron,Mill,0.58,24,0.37,0.78
Eldrazi Tron,Jeskai Control,0.56,25,0.35,0.76
Eldrazi Tron,Samwise Combo,0.63,24,0.41,0.81
Eldrazi Tron,Grixis Reanimator,0.65,20,0.41,0.85
Eldrazi Tron,Living End,0.54,13,0.25,0.81
Eldrazi Tron,Mono Blue Tron,0.25,16,0.07,0.52
Eldrazi Tron,Eldrazi Aggro,0.25,8,0.03,0.65
Eldrazi Tron,4 Color Ritual,0.38,8,0.09,0.76
Eldrazi Tron,Hollow One,0.6,10,0.26,0.88
Eldrazi Tron,Burn,0.67,6,0.22,0.96
Tameshi Belcher,Boros Energy,0.58,220,0.51,0.64
Tameshi Belcher,Jeskai Blink,0.49,168,0.42,0.57
Tameshi Belcher,Amulet Titan,0.57,161,0.48,0.64
Tameshi Belcher,Izzet Prowess,0.33,159,0.26,0.41
Tameshi Belcher,Affinity,0.38,205,0.31,0.45
Tameshi Belcher,Esper Reanimator,0.52,220,0.45,0.59
Tameshi Belcher,Domain Aggro,0.48,128,0.4,0.57
Tameshi Belcher,Esper Phelia,0.37,101,0.27,0.47
Tameshi Belcher,Eldrazi Tron,0.45,103,0.35,0.55
Tameshi Belcher,Tameshi Belcher,0.5,106,0.4,0.6
Tameshi Belcher,Eldrazi Bloodchief Combo,0.38,63,0.26,0.51
Tameshi Belcher,Simic Ritual,0.53,47,0.38,0.68
Tameshi Belcher,Eldrazi Ramp,0.47,60,0.34,0.6
Tameshi Belcher,Ruby Storm,0.7,53,0.56,0.82
Tameshi Belcher,Azorius Control,0.55,53,0.4,0.68
Tameshi Belcher,Neoform,0.58,43,0.42,0.73
Tameshi Belcher,Dimir Frog,0.36,22,0.17,0.59
Tameshi Belcher,Azorius Blink,0.48,27,0.29,0.68
Tameshi Belcher,Golgari Yawgmoth,0.57,21,0.34,0.78
Tameshi Belcher,Mill,0.4,15,0.16,0.68
Tameshi Belcher,Jeskai Control,0.56,18,0.31,0.78
Tameshi Belcher,Samwise Combo,0.33,18,0.13,0.59
Tameshi Belcher,Grixis Reanimator,0.46,13,0.19,0.75
Tameshi Belcher,Living End,0.64,11,0.31,0.89
Tameshi Belcher,Mono Blue Tron,0.5,12,0.21,0.79
Tameshi Belcher,Eldrazi Aggro,0.5,10,0.19,0.81
Tameshi Belcher,4 Color Ritual,0.67,3,0.09,0.99
Tameshi Belcher,Hollow One,0.4,5,0.05,0.85
Tameshi Belcher,Burn,0.0,3,0.0,0.71
Eldrazi Bloodchief Combo,Boros Energy,0.49,218,0.42,0.55
Eldrazi Bloodchief Combo,Jeskai Blink,0.45,206,0.38,0.52
Eldrazi Bloodchief Combo,Amulet Titan,0.46,227,0.4,0.53
Eldrazi Bloodchief Combo,Izzet Prowess,0.45,179,0.38,0.53
Eldrazi Bloodchief Combo,Affinity,0.64,169,0.57,0.72
Eldrazi Bloodchief Combo,Esper Reanimator,0.53,157,0.45,0.61
Eldrazi Bloodchief Combo,Domain Aggro,0.5,127,0.41,0.59
Eldrazi Bloodchief Combo,Esper Phelia,0.58,106,0.49,0.68
Eldrazi Bloodchief Combo,Eldrazi Tron,0.62,85,0.51,0.73
Eldrazi Bloodchief Combo,Tameshi Belcher,0.62,63,0.49,0.74
Eldrazi Bloodchief Combo,Eldrazi Bloodchief Combo,0.5,84,0.39,0.61
Eldrazi Bloodchief Combo,Simic Ritual,0.6,75,0.48,0.71
Eldrazi Bloodchief Combo,Eldrazi Ramp,0.54,65,0.41,0.66
Eldrazi Bloodchief Combo,Ruby Storm,0.43,46,0.29,0.59
Eldrazi Bloodchief Combo,Azorius Control,0.62,50,0.47,0.75
Eldrazi Bloodchief Combo,Neoform,0.41,34,0.25,0.59
Eldrazi Bloodchief Combo,Dimir Frog,0.75,24,0.53,0.9
Eldrazi Bloodchief Combo,Azorius Blink,0.6,25,0.39,0.79
Eldrazi Bloodchief Combo,Golgari Yawgmoth,0.77,13,0.46,0.95
Eldrazi Bloodchief Combo,Mill,0.46,26,0.27,0.67
Eldrazi Bloodchief Combo,Jeskai Control,0.36,25,0.18,0.57
Eldrazi Bloodchief Combo,Samwise Combo,0.37,19,0.16,0.62
Eldrazi Bloodchief Combo,Grixis Reanimator,0.7,10,0.35,0.93
Eldrazi Bloodchief Combo,Living End,1.0,4,0.4,1.0
Eldrazi Bloodchief Combo,Mono Blue Tron,0.71,14,0.42,0.92
Eldrazi Bloodchief Combo,Eldrazi Aggro,0.67,9,0.3,0.93
Eldrazi Bloodchief Combo,4 Color Ritual,0.83,6,0.36,1.0
Eldrazi Bloodchief Combo,Hollow One,0.75,4,0.19,0.99
Eldrazi Bloodchief Combo,Burn,0.67,6,0.22,0.96
Simic Ritual,Boros Energy,0.41,232,0.35,0.48
Simic Ritual,Jeskai Blink,0.65,286,0.59,0.7
Simic Ritual,Amulet Titan,0.73,184,0.66,0.79
Simic Ritual,Izzet Prowess,0.28,197,0.22,0.35
Simic Ritual,Affinity,0.35,172,0.28,0.43
Simic Ritual,Esper Reanimator,0.66,123,0.57,0.74
Simic Ritual,Domain Aggro,0.63,118,0.53,0.71
Simic Ritual,Esper Phelia,0.63,78,0.51,0.74
Simic Ritual,Eldrazi Tron,0.57,44,0.41,0.72
Simic Ritual,Tameshi Belcher,0.47,47,0.32,0.62
Simic Ritual,Eldrazi Bloodchief Combo,0.4,75,0.29,0.52
Simic Ritual,Simic Ritual,0.5,92,0.39,0.61
Simic Ritual,Eldrazi Ramp,0.67,54,0.53,0.79
Simic Ritual,Ruby Storm,0.52,56,0.38,0.65
Simic Ritual,Azorius Control,0.76,34,0.59,0.89
Simic Ritual,Neoform,0.74,27,0.54,0.89
Simic Ritual,Dimir Frog,0.42,26,0.23,0.63
Simic Ritual,Azorius Blink,0.29,7,0.04,0.71
Simic Ritual,Golgari Yawgmoth,0.45,22,0.24,0.68
Simic Ritual,Mill,0.68,22,0.45,0.86
Simic Ritual,Jeskai Control,0.83,12,0.52,0.98
Simic Ritual,Samwise Combo,0.53,19,0.29,0.76
Simic Ritual,Grixis Reanimator,0.64,14,0.35,0.87
Simic Ritual,Living End,0.8,5,0.28,0.99
Simic Ritual,Mono Blue Tron,0.33,6,0.04,0.78
Simic Ritual,Eldrazi Aggro,0.29,7,0.04,0.71
Simic Ritual,4 Color Ritual,0.56,9,0.21,0.86
Simic Ritual,Hollow One,0.67,3,0.09,0.99
Simic Ritual,Burn,0.33,3,0.01,0.91
Eldrazi Ramp,Boros Energy,0.5,223,0.43,0.57
Eldrazi Ramp,Jeskai Blink,0.5,135,0.42,0.59
Eldrazi Ramp,Amulet Titan,0.3,138,0.23,0.39
Eldrazi Ramp,Izzet Prowess,0.54,147,0.45,0.62
Eldrazi Ramp,Affinity,0.44,138,0.36,0.53
Eldrazi Ramp,Esper Reanimator,0.52,128,0.43,0.6
Eldrazi Ramp,Domain Aggro,0.58,106,0.49,0.68
Eldrazi Ramp,Esper Phelia,0.56,73,0.44,0.68
Eldrazi Ramp,Eldrazi Tron,0.59,66,0.46,0.71
Eldrazi Ramp,Tameshi Belcher,0.53,60,0.4,0.66
Eldrazi Ramp,Eldrazi Bloodchief Combo,0.46,65,0.34,0.59
Eldrazi Ramp,Simic Ritual,0.33,54,0.21,0.47
Eldrazi Ramp,Eldrazi Ramp,0.5,60,0.37,0.63
Eldrazi Ramp,Ruby Storm,0.26,53,0.15,0.4
Eldrazi Ramp,Azorius Control,0.4,52,0.27,0.55
Eldrazi Ramp,Neoform,0.33,30,0.17,0.53
Eldrazi Ramp,Dimir Frog,0.63,24,0.41,0.81
Eldrazi Ramp,Azorius Blink,0.56,9,0.21,0.86
Eldrazi Ramp,Golgari Yawgmoth,0.52,21,0.3,0.74
Eldrazi Ramp,Mill,0.58,19,0.33,0.8
Eldrazi Ramp,Jeskai Control,0.57,21,0.34,0.78
Eldrazi Ramp,Samwise Combo,0.38,8,0.09,0.76
Eldrazi Ramp,Grixis Reanimator,0.31,16,0.11,0.59
Eldrazi Ramp,Living End,0.3,10,0.07,0.65
Eldrazi Ramp,Mono Blue Tron,0.5,10,0.19,0.81
Eldrazi Ramp,Eldrazi Aggro,0.59,17,0.33,0.82
Eldrazi Ramp,4 Color Ritual,0.8,5,0.28,0.99
Eldrazi Ramp,Hollow One,0.67,9,0.3,0.93
Eldrazi Ramp,Burn,1.0,4,0.4,1.0
Ruby Storm,Boros Energy,0.51,216,0.44,0.58
Ruby Storm,Jeskai Blink,0.57,198,0.49,0.64
Ruby Storm,Amulet Titan,0.6,152,0.52,0.68
Ruby Storm,Izzet Prowess,0.47,135,0.38,0.55
Ruby Storm,Affinity,0.54,177,0.46,0.61
Ruby Storm,Esper Reanimator,0.43,111,0.34,0.53
Ruby Storm,Domain Aggro,0.47,109,0.37,0.57
Ruby Storm,Esper Phelia,0.47,55,0.34,0.61
Ruby Storm,Eldrazi Tron,0.6,52,0.45,0.73
Ruby Storm,Tameshi Belcher,0.3,53,0.18,0.44
Ruby Storm,Eldrazi Bloodchief Combo,0.57,46,0.41,0.71
Ruby Storm,Simic Ritual,0.48,56,0.35,0.62
Ruby Storm,Eldrazi Ramp,0.74,53,0.6,0.85
Ruby Storm,Ruby Storm,0.5,52,0.36,0.64
Ruby Storm,Azorius Control,0.28,32,0.14,0.47
Ruby Storm,Neoform,0.21,28,0.08,0.41
Ruby Storm,Dimir Frog,0.32,19,0.13,0.57
Ruby Storm,Azorius Blink,0.44,16,0.2,0.7
Ruby Storm,Golgari Yawgmoth,0.44,18,0.22,0.69
Ruby Storm,Mill,0.63,16,0.35,0.85
Ruby Storm,Jeskai Control,0.29,14,0.08,0.58
Ruby Storm,Samwise Combo,0.73,11,0.39,0.94
Ruby Storm,Grixis Reanimator,0.59,17,0.33,0.82
Ruby Storm,Living End,0.46,13,0.19,0.75
Ruby Storm,Mono Blue Tron,0.6,5,0.15,0.95
Ruby Storm,Eldrazi Aggro,0.75,4,0.19,0.99
Ruby Storm,4 Color Ritual,0.56,9,0.21,0.86
Ruby Storm,Hollow One,0.57,7,0.18,0.9
Ruby Storm,Burn,1.0,3,0.29,1.0
Azorius Control,Boros Energy,0.39,119,0.31,0.49
Azorius Control,Jeskai Blink,0.44,142,0.35,0.52
Azorius Control,Amulet Titan,0.52,134,0.43,0.61
Azorius Control,Izzet Prowess,0.39,108,0.3,0.49
Azorius Control,Affinity,0.53,105,0.43,0.63
Azorius Control,Esper Reanimator,0.61,106,0.51,0.71
Azorius Control,Domain Aggro,0.43,81,0.32,0.55
Azorius Control,Esper Phelia,0.6,58,0.47,0.73
Azorius Control,Eldrazi Tron,0.44,59,0.31,0.58
Azorius Control,Tameshi Belcher,0.45,53,0.32,0.6
Azorius Control,Eldrazi Bloodchief Combo,0.38,50,0.25,0.53
Azorius Control,Simic Ritual,0.24,34,0.11,0.41
Azorius Control,Eldrazi Ramp,0.6,52,0.45,0.73
Azorius Control,Ruby Storm,0.72,32,0.53,0.86
Azorius Control,Azorius Control,0.5,34,0.32,0.68
Azorius Control,Neoform,0.85,13,0.55,0.98
Azorius Control,Dimir Frog,0.47,17,0.23,0.72
Azorius Control,Azorius Blink,0.68,19,0.43,0.87
Azorius Control,Golgari Yawgmoth,0.5,12,0.21,0.79
Azorius Control,Mill,0.45,20,0.23,0.68
Azorius Control,Jeskai Control,0.7,10,0.35,0.93
Azorius Control,Samwise Combo,0.45,11,0.17,0.77
Azorius Control,Grixis Reanimator,0.67,9,0.3,0.93
Azorius Control,Living End,0.5,8,0.16,0.84
Azorius Control,Mono Blue Tron,0.63,8,0.24,0.91
Azorius Control,Eldrazi Aggro,0.14,7,0.0,0.58
Azorius Control,4 Color Ritual,0.4,5,0.05,0.85
Azorius Control,Hollow One,0.6,5,0.15,0.95
Azorius Control,Burn,0.5,4,0.07,0.93
Neoform,Boros Energy,0.59,143,0.5,0.67
Neoform,Jeskai Blink,0.42,96,0.32,0.52
Neoform,Amulet Titan,0.71,80,0.6,0.81
Neoform,Izzet Prowess,0.69,89,0.58,0.78
Neoform,Affinity,0.45,78,0.34,0.57
Neoform,Esper Reanimator,0.35,68,0.24,0.48
Neoform,Domain Aggro,0.49,51,0.35,0.63
Neoform,Esper Phelia,0.33,33,0.18,0.52
Neoform,Eldrazi Tron,0.62,42,0.46,0.76
Neoform,Tameshi Belcher,0.42,43,0.27,0.58
Neoform,Eldrazi Bloodchief Combo,0.59,34,0.41,0.75
Neoform,Simic Ritual,0.26,27,0.11,0.46
Neoform,Eldrazi Ramp,0.67,30,0.47,0.83
Neoform,Ruby Storm,0.79,28,0.59,0.92
