event_id,deck_id,player_name,rank
,deck_1,Vasquinho,
,deck_2,yolad,
,deck_3,kyataoka,
,deck_4,DB_cinabiondo,
,deck_5,Lans_NL,
,deck_6,Joe_L,
,deck_7,wizardpasta,
,deck_8,AndrewWa,
,deck_9,SauTay,
,deck_10,wongdeck,
,deck_11,urawik3,
,deck_12,Lans_NL,
,deck_13,RikiCiurlo,
,deck_14,RikiCiurlo,
,deck_15,DeaftoneGaming,
