event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_17,KillTheDrake,,mainboard,Forest,15
,deck_17,KillTheDrake,,mainboard,Llanowar Elves,4
,deck_17,KillTheDrake,,mainboard,Fabled Passage,4
,deck_17,KillTheDrake,,mainboard,Promising Vein,2
,deck_17,KillTheDrake,,mainboard,Archdruid's Charm,1
,deck_17,KillTheDrake,,mainboard,Escape Tunnel,3
,deck_17,KillTheDrake,,mainboard,Fecund Greenshell,2
,deck_17,KillTheDrake,,mainboard,Mossborn Hydra,2
,deck_17,KillTheDrake,,mainboard,Lumbering Worldwagon,1
,deck_17,KillTheDrake,,mainboard,Sazh's Chocobo,4
,deck_17,KillTheDrake,,mainboard,Icetill Explorer,4
,deck_17,KillTheDrake,,mainboard,Mightform Harmonizer,3
,deck_17,KillTheDrake,,mainboard,Earthbender Ascension,4
,deck_17,KillTheDrake,,mainboard,Ba Sing Se,3
,deck_17,KillTheDrake,,mainboard,Badgermole Cub,4
,deck_17,KillTheDrake,,mainboard,Sapling Nursery,4
,deck_17,KillTheDrake,,sideboard,Torpor Orb,3
,deck_17,KillTheDrake,,sideboard,Soul-Guide Lantern,2
,deck_17,KillTheDrake,,sideboard,Scrapshooter,1
,deck_17,KillTheDrake,,sideboard,Keen-Eyed Curator,1
,deck_17,KillTheDrake,,sideboard,Mossborn Hydra,1
,deck_17,KillTheDrake,,sideboard,"Surrak, Elusive Hunter",1
,deck_17,KillTheDrake,,sideboard,Meltstrider's Resolve,3
,deck_17,KillTheDrake,,sideboard,Origin of Metalbending,3
