event_id,deck_id,player_name,rank
,deck_1,JeromeAlce,
,deck_2,twangygnome,
,deck_3,vanvai,
,deck_4,o-TheMi1kman-o,
,deck_5,PtyLtd,
,deck_6,SvenSveeterSven,
,deck_7,TertiusDraconis,
,deck_8,leandru,
,deck_9,DemianDesposito10,
,deck_10,CrisMTG77,
,deck_11,FletcherPullUp,
,deck_12,Ch4ppy,
,deck_13,Ze_Manel,
,deck_14,katoriarch123,
