event_id,deck_id,player_name,rank
,deck_1,mfm0ller,
,deck_2,LilChalupa,
,deck_3,Jadisouzaft,
,deck_4,DanIFoster,
,deck_5,LongsteppeR,
,deck_6,OrionOdin,
,deck_7,umeboshi,
,deck_8,rudyPL,
,deck_9,djehrame,
,deck_10,Jadisouzaft,
,deck_11,Paradise_lost,
,deck_12,PM_Arnie,
,deck_13,Frenzy277,
