event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_19,DemianDesposito10,,mainboard,Skewer the Critics,1
,deck_19,DemianDesposito10,,mainboard,Skullcrack,3
,deck_19,DemianDesposito10,,mainboard,Raucous Theater,2
,deck_19,DemianDesposito10,,mainboard,Bloodstained Mire,1
,deck_19,DemianDesposito10,,mainboard,Wooded Foothills,1
,deck_19,DemianDesposito10,,mainboard,Barbarian Ring,4
,deck_19,DemianDesposito10,,mainboard,Boltwave,4
,deck_19,DemianDesposito10,,mainboard,Mountain,1
,deck_19,DemianDesposito10,,mainboard,Mountain,1
,deck_19,DemianDesposito10,,mainboard,Lava Spike,4
,deck_19,DemianDesposito10,,mainboard,Mountain,1
,deck_19,DemianDesposito10,,mainboard,Rift Bolt,4
,deck_19,DemianDesposito10,,mainboard,Goblin Guide,4
,deck_19,DemianDesposito10,,mainboard,Arid Mesa,4
,deck_19,DemianDesposito10,,mainboard,Lightning Bolt,4
,deck_19,DemianDesposito10,,mainboard,Forked Bolt,3
,deck_19,DemianDesposito10,,mainboard,Bump in the Night,4
,deck_19,DemianDesposito10,,mainboard,Vexing Devil,4
,deck_19,DemianDesposito10,,mainboard,Monastery Swiftspear,4
,deck_19,DemianDesposito10,,mainboard,Bloodstained Mire,1
,deck_19,DemianDesposito10,,mainboard,Skewer the Critics,3
,deck_19,DemianDesposito10,,mainboard,Blood Crypt,1
,deck_19,DemianDesposito10,,mainboard,Wayward Guide-Beast,1
,deck_19,DemianDesposito10,,mainboard,"Ragavan, Nimble Pilferer",1
,deck_19,DemianDesposito10,,sideboard,Disruptor Flute,2
,deck_19,DemianDesposito10,,sideboard,Rain of Gore,2
,deck_19,DemianDesposito10,,sideboard,Smash to Smithereens,2
,deck_19,DemianDesposito10,,sideboard,Searing Blaze,2
,deck_19,DemianDesposito10,,sideboard,Surgical Extraction,2
,deck_19,DemianDesposito10,,sideboard,Rakdos Charm,2
,deck_19,DemianDesposito10,,sideboard,Damping Sphere,2
,deck_19,DemianDesposito10,,sideboard,Obsidian Charmaw,1
