event_id,deck_id,player_name,rank,deck_part,card_name,quantity
12834458,58466372,DB_Beekeeper,20,mainboard,Mountain,2
12834458,58466372,DB_Beekeeper,20,mainboard,Swamp,1
12834458,58466372,DB_Beekeeper,20,mainboard,Burst Lightning,2
12834458,58466372,DB_Beekeeper,20,mainboard,Flamewake Phoenix,1
12834458,58466372,DB_Beekeeper,20,mainboard,Flamewake Phoenix,3
12834458,58466372,DB_Beekeeper,20,mainboard,Bloodthorn Flail,4
12834458,58466372,DB_Beekeeper,20,mainboard,Fear of Missing Out,1
12834458,58466372,DB_Beekeeper,20,mainboard,Blazemire Verge,3
12834458,58466372,DB_Beekeeper,20,mainboard,Marauding Mako,4
12834458,58466372,DB_Beekeeper,20,mainboard,Monument to Endurance,4
12834458,58466372,DB_Beekeeper,20,mainboard,Starting Town,4
12834458,58466372,DB_Beekeeper,20,mainboard,Multiversal Passage,4
12834458,58466372,DB_Beekeeper,20,mainboard,Iron-Shield Elf,4
12834458,58466372,DB_Beekeeper,20,mainboard,Moonshadow,4
12834458,58466372,DB_Beekeeper,20,mainboard,Requiting Hex,3
12834458,58466372,DB_Beekeeper,20,mainboard,Cool but Rude,4
12834458,58466372,DB_Beekeeper,20,mainboard,Mountain,1
12834458,58466372,DB_Beekeeper,20,mainboard,Mountain,1
12834458,58466372,DB_Beekeeper,20,mainboard,Fear of Missing Out,2
12834458,58466372,DB_Beekeeper,20,mainboard,Blood Crypt,2
12834458,58466372,DB_Beekeeper,20,mainboard,Blood Crypt,2
12834458,58466372,DB_Beekeeper,20,mainboard,Bloodghast,2
12834458,58466372,DB_Beekeeper,20,mainboard,Blazemire Verge,1
12834458,58466372,DB_Beekeeper,20,mainboard,Swamp,1
12834458,58466372,DB_Beekeeper,20,sideboard,Pyroclasm,3
12834458,58466372,DB_Beekeeper,20,sideboard,Soul-Guide Lantern,2
12834458,58466372,DB_Beekeeper,20,sideboard,Sunspine Lynx,2
12834458,58466372,DB_Beekeeper,20,sideboard,Bitter Triumph,2
12834458,58466372,DB_Beekeeper,20,sideboard,Case of the Crimson Pulse,3
12834458,58466372,DB_Beekeeper,20,sideboard,Duress,2
12834458,58466372,DB_Beekeeper,20,sideboard,Requiting Hex,1
