event_id,deck_id,player_name,rank
,deck_1,pagan20,
,deck_2,Rockenoma222,
,deck_3,wongdeck,
,deck_4,HugoVenda,
,deck_5,DandyAndy360,
,deck_6,temur4life,
,deck_7,OlorinMaiar,
,deck_8,ellaone,
,deck_9,Grandfather_Taxes,
