event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_1,moreno13,,mainboard,Fiery Islet,3
,deck_1,moreno13,,mainboard,Lavaspur Boots,1
,deck_1,moreno13,,mainboard,Kappa Cannoneer,4
,deck_1,moreno13,,mainboard,Aether Spellbomb,1
,deck_1,moreno13,,mainboard,Springleaf Drum,1
,deck_1,moreno13,,mainboard,Mox Opal,4
,deck_1,moreno13,,mainboard,Memnite,4
,deck_1,moreno13,,mainboard,Engineered Explosives,4
,deck_1,moreno13,,mainboard,Shadowspear,1
,deck_1,moreno13,,mainboard,Steam Vents,2
,deck_1,moreno13,,mainboard,Pinnacle Emissary,4
,deck_1,moreno13,,mainboard,Tormod's Crypt,3
,deck_1,moreno13,,mainboard,Island,1
,deck_1,moreno13,,mainboard,Metallic Rebuke,2
,deck_1,moreno13,,mainboard,Weapons Manufacturing,2
,deck_1,moreno13,,mainboard,Spirebluff Canal,4
,deck_1,moreno13,,mainboard,Claws of Gix,1
,deck_1,moreno13,,mainboard,Urza's Saga,4
,deck_1,moreno13,,mainboard,Salvage Titan,2
,deck_1,moreno13,,mainboard,Sink into Stupor,4
,deck_1,moreno13,,mainboard,Thoughtcast,4
,deck_1,moreno13,,mainboard,Mishra's Bauble,4
,deck_1,moreno13,,sideboard,Harbinger of the Seas,2
,deck_1,moreno13,,sideboard,Consign to Memory,2
,deck_1,moreno13,,sideboard,Force of Negation,1
,deck_1,moreno13,,sideboard,Galvanic Blast,2
,deck_1,moreno13,,sideboard,Pithing Needle,1
,deck_1,moreno13,,sideboard,"Emry, Lurker of the Loch",2
,deck_1,moreno13,,sideboard,Whipflare,1
,deck_1,moreno13,,sideboard,Mystical Dispute,2
,deck_1,moreno13,,sideboard,Haywire Mite,1
,deck_1,moreno13,,sideboard,Metallic Rebuke,1
