event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_23,Pvnisher,,mainboard,Mountain,2
,deck_23,Pvnisher,,mainboard,Mox Opal,3
,deck_23,Pvnisher,,mainboard,Chaos Defiler,1
,deck_23,Pvnisher,,mainboard,Mountain,1
,deck_23,Pvnisher,,mainboard,Mountain,1
,deck_23,Pvnisher,,mainboard,Lotus Petal,3
,deck_23,Pvnisher,,mainboard,Grindstone,2
,deck_23,Pvnisher,,mainboard,Great Furnace,3
,deck_23,Pvnisher,,mainboard,Legion Extruder,1
,deck_23,Pvnisher,,mainboard,Goblin Welder,4
,deck_23,Pvnisher,,mainboard,Melded Moxite,4
,deck_23,Pvnisher,,mainboard,Goblin Engineer,4
,deck_23,Pvnisher,,mainboard,Pyroblast,3
,deck_23,Pvnisher,,mainboard,Painter's Servant,3
,deck_23,Pvnisher,,mainboard,Phyrexian Devourer,1
,deck_23,Pvnisher,,mainboard,Phyrexian Dragon Engine,1
,deck_23,Pvnisher,,mainboard,Volcanic Island,3
,deck_23,Pvnisher,,mainboard,Ensnaring Bridge,1
,deck_23,Pvnisher,,mainboard,Sewer-veillance Cam,3
,deck_23,Pvnisher,,mainboard,Skateboard,1
,deck_23,Pvnisher,,mainboard,Agatha's Soul Cauldron,3
,deck_23,Pvnisher,,mainboard,Urza's Saga,4
,deck_23,Pvnisher,,mainboard,Scalding Tarn,3
,deck_23,Pvnisher,,mainboard,Soul-Guide Lantern,1
,deck_23,Pvnisher,,mainboard,Ancient Tomb,4
,deck_23,Pvnisher,,sideboard,Blood Moon,3
,deck_23,Pvnisher,,sideboard,Disruptor Flute,3
,deck_23,Pvnisher,,sideboard,Mindbreak Trap,3
,deck_23,Pvnisher,,sideboard,Pyroblast,1
,deck_23,Pvnisher,,sideboard,Trinisphere,1
,deck_23,Pvnisher,,sideboard,Leyline of the Void,4
