event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_3,AlwaysSleepy0,,mainboard,White Orchid Phantom,4
,deck_3,AlwaysSleepy0,,mainboard,Flickerwisp,1
,deck_3,AlwaysSleepy0,,mainboard,Orcish Bowmasters,2
,deck_3,AlwaysSleepy0,,mainboard,Meteor Sword,1
,deck_3,AlwaysSleepy0,,mainboard,"Phelia, Exuberant Shepherd",4
,deck_3,AlwaysSleepy0,,mainboard,Lion Sash,1
,deck_3,AlwaysSleepy0,,mainboard,Overlord of the Balemurk,4
,deck_3,AlwaysSleepy0,,mainboard,Solitude,4
,deck_3,AlwaysSleepy0,,mainboard,Recruiter of the Guard,4
,deck_3,AlwaysSleepy0,,mainboard,Thoughtseize,4
,deck_3,AlwaysSleepy0,,mainboard,Wasteland,4
,deck_3,AlwaysSleepy0,,mainboard,Marsh Flats,4
,deck_3,AlwaysSleepy0,,mainboard,Prismatic Vista,4
,deck_3,AlwaysSleepy0,,mainboard,Shadowy Backstreet,2
,deck_3,AlwaysSleepy0,,mainboard,Scrubland,2
,deck_3,AlwaysSleepy0,,mainboard,Stoneforge Mystic,4
,deck_3,AlwaysSleepy0,,mainboard,Skyclave Apparition,3
,deck_3,AlwaysSleepy0,,mainboard,Plains,5
,deck_3,AlwaysSleepy0,,mainboard,Karakas,4
,deck_3,AlwaysSleepy0,,mainboard,Swamp,1
,deck_3,AlwaysSleepy0,,mainboard,Arid Mesa,4
,deck_3,AlwaysSleepy0,,mainboard,Windswept Heath,1
,deck_3,AlwaysSleepy0,,mainboard,Witch Enchanter,2
,deck_3,AlwaysSleepy0,,mainboard,Aether Vial,4
,deck_3,AlwaysSleepy0,,mainboard,Swords to Plowshares,4
,deck_3,AlwaysSleepy0,,mainboard,Loran of the Third Path,1
,deck_3,AlwaysSleepy0,,mainboard,Pre-War Formalwear,2
,deck_3,AlwaysSleepy0,,sideboard,Split Up,2
,deck_3,AlwaysSleepy0,,sideboard,Leyline of the Void,3
,deck_3,AlwaysSleepy0,,sideboard,Faerie Macabre,1
,deck_3,AlwaysSleepy0,,sideboard,Disruptor Flute,2
,deck_3,AlwaysSleepy0,,sideboard,"Yorion, Sky Nomad",1
,deck_3,AlwaysSleepy0,,sideboard,Mindbreak Trap,1
,deck_3,AlwaysSleepy0,,sideboard,Path to Exile,2
,deck_3,AlwaysSleepy0,,sideboard,Wrath of the Skies,3
