event_id,deck_id,player_name,rank,deck_part,card_name,quantity
12834474,58467120,munmun,18,mainboard,Overlord of the Balemurk,4
12834474,58467120,munmun,18,mainboard,Cache Grab,4
12834474,58467120,munmun,18,mainboard,Bitter Triumph,4
12834474,58467120,munmun,18,mainboard,Bringer of the Last Gift,4
12834474,58467120,munmun,18,mainboard,Gloomlake Verge,4
12834474,58467120,munmun,18,mainboard,Willowrush Verge,2
12834474,58467120,munmun,18,mainboard,Swamp,1
12834474,58467120,munmun,18,mainboard,Overgrown Tomb,4
12834474,58467120,munmun,18,mainboard,Formidable Speaker,3
12834474,58467120,munmun,18,mainboard,Underground Mortuary,2
12834474,58467120,munmun,18,mainboard,Cavern of Souls,2
12834474,58467120,munmun,18,mainboard,Watery Grave,3
12834474,58467120,munmun,18,mainboard,Terror of the Peaks,1
12834474,58467120,munmun,18,mainboard,"Kavaero, Mind-Bitten",4
12834474,58467120,munmun,18,mainboard,Breeding Pool,2
12834474,58467120,munmun,18,mainboard,Town Greeter,1
12834474,58467120,munmun,18,mainboard,Watery Grave,1
12834474,58467120,munmun,18,mainboard,Blooming Marsh,2
12834474,58467120,munmun,18,mainboard,Wistfulness,1
12834474,58467120,munmun,18,mainboard,Deceit,4
12834474,58467120,munmun,18,mainboard,"Ardyn, the Usurper",2
12834474,58467120,munmun,18,mainboard,Undercity Sewers,2
12834474,58467120,munmun,18,mainboard,Awaken the Honored Dead,3
12834474,58467120,munmun,18,sideboard,Dauntless Scrapbot,1
12834474,58467120,munmun,18,sideboard,Intimidation Tactics,3
12834474,58467120,munmun,18,sideboard,Requiting Hex,3
12834474,58467120,munmun,18,sideboard,Annul,2
12834474,58467120,munmun,18,sideboard,Deep-Cavern Bat,2
12834474,58467120,munmun,18,sideboard,Annul,2
12834474,58467120,munmun,18,sideboard,Wistfulness,2
