a,b,winrate_a_vs_b,matches,ci_low,ci_high
Orzhov Aggro,Azorius Flash,0.0,1,0.0,0.98
Orzhov Aggro,Izzet Prowess,0.0,1,0.0,0.98
Orzhov Aggro,Temur Landfall,1.0,2,0.16,1.0
Orzhov Aggro,Temur Ouroboroid,0.0,1,0.0,0.98
Mono Black Sacrifice,Izzet Lessons,0.33,3,0.01,0.91
Mono Black Sacrifice,Simic Rhythm,0.0,1,0.0,0.98
Mono Black Sacrifice,Jeskai Control,0.5,2,0.01,0.99
Mono Black Sacrifice,Azorius Control,0.5,2,0.01,0.99
Mono Black Sacrifice,Simic Omniscience,1.0,1,0.02,1.0
Mono Black Sacrifice,Temur Ouroboroid,0.0,1,0.0,0.98
Random Encounter,Izzet Lessons,0.0,2,0.0,0.84
Random Encounter,Simic Rhythm,0.0,1,0.0,0.98
Random Encounter,Dimir Midrange,0.0,1,0.0,0.98
Random Encounter,Mono Green Landfall,0.0,1,0.0,0.98
Random Encounter,Jeskai Control,0.5,2,0.01,0.99
Random Encounter,Izzet Elementals,1.0,1,0.02,1.0
Random Encounter,Mono-Red Aggro,0.0,2,0.0,0.84
Random Encounter,Temur Landfall,0.0,1,0.0,0.98
Abzan Ketramose,Simic Rhythm,0.0,1,0.0,0.98
Abzan Ketramose,Dimir Midrange,0.0,1,0.0,0.98
Abzan Ketramose,Jeskai Control,0.0,1,0.0,0.98
Abzan Ketramose,Sultai Reanimator,0.0,1,0.0,0.98
Abzan Ketramose,Mono-Red Aggro,0.0,1,0.0,0.98
Abzan Ketramose,Azorius Control,0.0,1,0.0,0.98
Abzan Ketramose,Izzet Splash,0.0,1,0.0,0.98
Abzan Ketramose,Jeskai Artifacts,0.0,1,0.0,0.98
Abzan Ketramose,Temur Ouroboroid,1.0,1,0.02,1.0
Dimir Elementals,Izzet Lessons,1.0,2,0.16,1.0
Dimir Elementals,Dimir Midrange,0.5,2,0.01,0.99
Dimir Elementals,Jeskai Control,0.0,2,0.0,0.84
Dimir Elementals,Sultai Reanimator,0.0,1,0.0,0.98
Dimir Elementals,Izzet Elementals,0.0,1,0.0,0.98
Dimir Elementals,Bant Airbending,0.0,1,0.0,0.98
Dimir Elementals,Boros Dragons,0.0,1,0.0,0.98
Dimir Elementals,Selesnya Landfall,0.0,1,0.0,0.98
Dimir Elementals,Golgari Ouroboroid,1.0,1,0.02,1.0
Dimir Elementals,Temur Lessons,0.0,1,0.0,0.98
Jeskai Siege,Izzet Lessons,1.0,1,0.02,1.0
Jeskai Siege,Simic Rhythm,1.0,5,0.48,1.0
Jeskai Siege,Dimir Midrange,0.0,1,0.0,0.98
Jeskai Siege,Jeskai Control,0.67,3,0.09,0.99
Jeskai Siege,Sultai Reanimator,0.0,1,0.0,0.98
Jeskai Siege,Bant Airbending,1.0,1,0.02,1.0
Mono Green Stompy,Simic Rhythm,0.0,1,0.0,0.98
Mono Green Stompy,Dimir Midrange,0.0,1,0.0,0.98
Mono Green Stompy,Mono Green Landfall,0.0,1,0.0,0.98
Mono Green Stompy,Izzet Elementals,1.0,1,0.02,1.0
Mono Green Stompy,Mono-Red Aggro,0.0,1,0.0,0.98
Mono Green Stompy,Rakdos Monument,1.0,1,0.02,1.0
Mono Green Stompy,Simic Omniscience,1.0,1,0.02,1.0
Temur Midrange,Izzet Lessons,0.33,3,0.01,0.91
Temur Midrange,Simic Rhythm,1.0,1,0.02,1.0
Temur Midrange,Mono-Red Aggro,0.0,1,0.0,0.98
Temur Midrange,Dimir Excruciator,0.0,1,0.0,0.98
Temur Midrange,Temur Landfall,1.0,1,0.02,1.0
Temur Midrange,Grixis Elementals,0.0,1,0.0,0.98
Mardu Control,Izzet Lessons,1.0,1,0.02,1.0
Mardu Control,Dimir Midrange,0.0,2,0.0,0.84
Mardu Control,Jeskai Control,0.5,2,0.01,0.99
Mardu Control,Bant Airbending,1.0,1,0.02,1.0
Mardu Control,Dimir Excruciator,0.33,3,0.01,0.91
Mardu Control,4 Color Control,0.0,1,0.0,0.98
Mardu Control,Jeskai Artifacts,0.0,1,0.0,0.98
Abzan Control,Izzet Lessons,0.5,2,0.01,0.99
Abzan Control,Simic Rhythm,0.0,1,0.0,0.98
Abzan Control,Dimir Midrange,1.0,2,0.16,1.0
Abzan Control,Jeskai Control,0.0,1,0.0,0.98
Abzan Control,Bant Airbending,0.0,1,0.0,0.98
Abzan Control,Boros Burn,1.0,1,0.02,1.0
Abzan Control,Selesnya Landfall,0.0,1,0.0,0.98
Abzan Control,Golgari Ouroboroid,1.0,1,0.02,1.0
Abzan Control,Allies,1.0,1,0.02,1.0
Mono Blue Flash,Izzet Lessons,0.25,4,0.01,0.81
Mono Blue Flash,Simic Rhythm,0.5,2,0.01,0.99
Mono Blue Flash,Sultai Reanimator,1.0,1,0.02,1.0
Mono Blue Flash,Bant Airbending,0.0,1,0.0,0.98
Mono Blue Flash,Azorius Flash,0.0,1,0.0,0.98
Mono Blue Flash,Temur Landfall,0.0,1,0.0,0.98
Mono Blue Flash,Izzet Splash,1.0,1,0.02,1.0
Mono Blue Flash,Allies,0.0,1,0.0,0.98
Jeskai Prowess,Dimir Midrange,0.0,1,0.0,0.98
Jeskai Prowess,Mono Green Landfall,0.33,3,0.01,0.91
Jeskai Prowess,Jeskai Control,0.0,1,0.0,0.98
Jeskai Prowess,Mono-Red Aggro,0.33,3,0.01,0.91
Jeskai Prowess,Bant Airbending,1.0,1,0.02,1.0
Jeskai Prowess,Dimir Excruciator,1.0,1,0.02,1.0
Jeskai Prowess,Temur Landfall,1.0,1,0.02,1.0
Temur Surprise,Izzet Lessons,0.0,1,0.0,0.98
Temur Surprise,Simic Rhythm,0.0,1,0.0,0.98
Temur Surprise,Dimir Midrange,1.0,2,0.16,1.0
Temur Surprise,Sultai Reanimator,1.0,1,0.02,1.0
Temur Surprise,Dimir Excruciator,0.0,1,0.0,0.98
Bant Chocobo,Izzet Lessons,0.0,1,0.0,0.98
Bant Chocobo,Simic Rhythm,0.5,2,0.01,0.99
Bant Chocobo,Dimir Midrange,0.0,1,0.0,0.98
Bant Chocobo,Mono Green Landfall,1.0,1,0.02,1.0
Bant Chocobo,Sultai Reanimator,0.0,2,0.0,0.84
Bant Chocobo,4 Color Control,0.0,1,0.0,0.98
Bant Chocobo,Jeskai Artifacts,1.0,1,0.02,1.0
Esper Flash,Mono Green Landfall,0.0,3,0.0,0.71
Esper Flash,Izzet Elementals,0.0,1,0.0,0.98
Esper Flash,Dimir Excruciator,1.0,1,0.02,1.0
Esper Flash,Izzet Prowess,0.0,1,0.0,0.98
Esper Flash,Temur Landfall,1.0,1,0.02,1.0
Esper Flash,Azorius Control,1.0,1,0.02,1.0
Esper Flash,Rakdos Monument,0.0,1,0.0,0.98
Mardu Midrange,Izzet Lessons,1.0,1,0.02,1.0
Mardu Midrange,Simic Rhythm,0.0,1,0.0,0.98
Mardu Midrange,Dimir Midrange,1.0,2,0.16,1.0
Mardu Midrange,Sultai Reanimator,0.0,1,0.0,0.98
Mardu Midrange,Dimir Excruciator,0.0,1,0.0,0.98
Mardu Midrange,Boros Burn,1.0,1,0.02,1.0
Mardu Midrange,Temur Lessons,0.0,1,0.0,0.98
Orzhov Control,Simic Rhythm,0.0,1,0.0,0.98
Orzhov Control,Mono Green Landfall,0.5,2,0.01,0.99
Orzhov Control,Jeskai Control,0.0,1,0.0,0.98
Orzhov Control,Izzet Splash,0.0,1,0.0,0.98
Orzhov Control,Simic Omniscience,1.0,1,0.02,1.0
Dimir Demons,Dimir Midrange,1.0,2,0.16,1.0
Dimir Demons,Mono-Red Aggro,0.0,1,0.0,0.98
Dimir Demons,Dimir Excruciator,0.0,1,0.0,0.98
Dimir Demons,Azorius Flash,1.0,1,0.02,1.0
Dimir Demons,4 Color Control,0.0,1,0.0,0.98
Golgari Deathtouch,Dimir Midrange,0.0,1,0.0,0.98
Golgari Deathtouch,Mono Green Landfall,0.0,1,0.0,0.98
Golgari Deathtouch,Azorius Flash,1.0,1,0.02,1.0
Golgari Deathtouch,Izzet Looting,0.0,1,0.0,0.98
Golgari Deathtouch,Rakdos Monument,1.0,1,0.02,1.0
Mono Blue Proft,Izzet Lessons,1.0,1,0.02,1.0
Mono Blue Proft,Simic Rhythm,0.0,2,0.0,0.84
Mono Blue Proft,Mono Green Landfall,0.5,2,0.01,0.99
Mono Blue Proft,Izzet Looting,1.0,1,0.02,1.0
Mono Blue Proft,Azorius Control,1.0,1,0.02,1.0
Mono Blue Proft,Selesnya Landfall,0.0,1,0.0,0.98
Jeskai Flash,Izzet Lessons,1.0,1,0.02,1.0
Jeskai Flash,Simic Rhythm,1.0,1,0.02,1.0
Jeskai Flash,Mono Green Landfall,0.0,1,0.0,0.98
Jeskai Flash,Azorius Flash,1.0,1,0.02,1.0
Jeskai Flash,Boros Dragons,1.0,1,0.02,1.0
Jeskai Flash,Temur Landfall,1.0,1,0.02,1.0
Jeskai Flash,4 Color Control,0.0,1,0.0,0.98
Simic Cauldron,Izzet Lessons,1.0,1,0.02,1.0
Simic Cauldron,Simic Rhythm,0.0,1,0.0,0.98
Simic Cauldron,Sultai Reanimator,0.0,1,0.0,0.98
Simic Cauldron,Mono-Red Aggro,0.0,1,0.0,0.98
Simic Cauldron,Boros Burn,0.0,1,0.0,0.98
Simic Cauldron,4 Color Rhythm,0.0,1,0.0,0.98
Simic Cauldron,Selesnya Landfall,0.0,1,0.0,0.98
Golgari Earthbend,Izzet Lessons,1.0,1,0.02,1.0
Golgari Earthbend,Dimir Midrange,0.5,2,0.01,0.99
Golgari Earthbend,Mono Green Landfall,0.0,1,0.0,0.98
Golgari Earthbend,Jeskai Control,0.0,1,0.0,0.98
Golgari Earthbend,Sultai Reanimator,1.0,3,0.29,1.0
Golgari Earthbend,Izzet Splash,0.0,1,0.0,0.98
Golgari Landfall,Izzet Lessons,0.0,1,0.0,0.98
Golgari Landfall,Dimir Midrange,1.0,1,0.02,1.0
Golgari Landfall,Jeskai Control,0.0,1,0.0,0.98
Golgari Landfall,Mono-Red Aggro,0.5,2,0.01,0.99
Golgari Landfall,Azorius Control,0.0,1,0.0,0.98
Golgari Landfall,Temur Ouroboroid,0.0,1,0.0,0.98
Izzet Flash,Izzet Lessons,0.0,2,0.0,0.84
Izzet Flash,Jeskai Control,0.0,1,0.0,0.98
Izzet Flash,Sultai Reanimator,0.0,1,0.0,0.98
Izzet Flash,Allies,0.0,1,0.0,0.98
Izzet Flash,Temur Ouroboroid,1.0,1,0.02,1.0
Sultai Graveyard,Simic Rhythm,0.0,2,0.0,0.84
Sultai Graveyard,Mono Green Landfall,1.0,1,0.02,1.0
Sultai Graveyard,Jeskai Control,0.0,1,0.0,0.98
Sultai Graveyard,Boros Dragons,1.0,1,0.02,1.0
Sultai Graveyard,Izzet Looting,1.0,2,0.16,1.0
Sultai Graveyard,Temur Ouroboroid,0.0,1,0.0,0.98
Mono Black Moonshadow,Izzet Lessons,0.0,2,0.0,0.84
Mono Black Moonshadow,Mono Green Landfall,0.0,2,0.0,0.84
Mono Black Moonshadow,Jeskai Control,0.0,1,0.0,0.98
Mono Black Moonshadow,Sultai Reanimator,0.0,1,0.0,0.98
Mono Black Moonshadow,Mono-Red Aggro,0.0,1,0.0,0.98
Mono Black Moonshadow,Azorius Control,1.0,1,0.02,1.0
Selesnya Kithkins,Izzet Lessons,1.0,1,0.02,1.0
Selesnya Kithkins,Mono Green Landfall,0.0,2,0.0,0.84
Selesnya Kithkins,Sultai Reanimator,0.0,1,0.0,0.98
Selesnya Kithkins,Mono-Red Aggro,1.0,1,0.02,1.0
Selesnya Kithkins,Izzet Looting,1.0,1,0.02,1.0
Selesnya Kithkins,Boros Burn,0.0,1,0.0,0.98
Selesnya Kithkins,Golgari Ouroboroid,1.0,1,0.02,1.0
Selesnya Kithkins,4 Color Control,1.0,1,0.02,1.0
Selesnya Rhythm,Izzet Lessons,0.67,3,0.09,0.99
Selesnya Rhythm,Izzet Elementals,0.0,1,0.0,0.98
Selesnya Rhythm,Dimir Excruciator,0.5,2,0.01,0.99
Selesnya Rhythm,Izzet Prowess,1.0,1,0.02,1.0
Selesnya Rhythm,Boros Dragons,1.0,1,0.02,1.0
Simic Frogs,Izzet Lessons,0.5,2,0.01,0.99
Simic Frogs,Jeskai Control,1.0,1,0.02,1.0
Simic Frogs,Azorius Flash,0.0,1,0.0,0.98
Simic Frogs,Grixis Elementals,0.0,1,0.0,0.98
Simic Frogs,Jeskai Artifacts,0.0,1,0.0,0.98
Abzan Roots,Simic Rhythm,0.0,2,0.0,0.84
Abzan Roots,Jeskai Control,1.0,1,0.02,1.0
Abzan Roots,Sultai Reanimator,0.0,1,0.0,0.98
Abzan Roots,Izzet Elementals,0.5,2,0.01,0.99
Abzan Roots,Bant Airbending,0.0,1,0.0,0.98
Abzan Roots,4 Color Rhythm,0.0,1,0.0,0.98
Jeskai Oculus,Izzet Lessons,0.0,3,0.0,0.71
Jeskai Oculus,Simic Rhythm,1.0,1,0.02,1.0
Jeskai Oculus,Jeskai Control,0.0,1,0.0,0.98
Jeskai Oculus,Sultai Reanimator,1.0,1,0.02,1.0
Jeskai Oculus,Izzet Elementals,0.0,2,0.0,0.84
Temur Cauldron,Izzet Lessons,1.0,1,0.02,1.0
Temur Cauldron,Dimir Midrange,1.0,1,0.02,1.0
Temur Cauldron,Izzet Elementals,0.0,1,0.0,0.98
Temur Cauldron,Bant Airbending,0.0,1,0.0,0.98
Temur Cauldron,Dimir Excruciator,0.0,1,0.0,0.98
Temur Cauldron,Boros Burn,1.0,1,0.02,1.0
Temur Cauldron,4 Color Control,1.0,1,0.02,1.0
Temur Cauldron,Grixis Elementals,0.0,1,0.0,0.98
Rakdos Leyline,Izzet Lessons,0.5,2,0.01,0.99
Rakdos Leyline,Simic Rhythm,0.0,1,0.0,0.98
Rakdos Leyline,Mono Green Landfall,0.0,1,0.0,0.98
Rakdos Leyline,Dimir Excruciator,0.0,1,0.0,0.98
Rakdos Leyline,Izzet Prowess,0.0,1,0.0,0.98
Rakdos Leyline,Azorius Control,1.0,1,0.02,1.0
Mono Black Ugin,Izzet Lessons,0.0,1,0.0,0.98
Mono Black Ugin,Simic Rhythm,0.0,1,0.0,0.98
Mono Black Ugin,Dimir Midrange,1.0,1,0.02,1.0
Mono Black Ugin,Mono Green Landfall,0.0,1,0.0,0.98
Mono Black Ugin,Dimir Excruciator,1.0,1,0.02,1.0
Mono Black Ugin,Izzet Prowess,0.0,1,0.0,0.98
Mono Black Ugin,Izzet Splash,1.0,1,0.02,1.0
Dimir Flash,Izzet Lessons,1.0,1,0.02,1.0
Dimir Flash,Simic Rhythm,0.5,2,0.01,0.99
Dimir Flash,Bant Airbending,0.0,1,0.0,0.98
Dimir Flash,Boros Dragons,0.0,1,0.0,0.98
Dimir Flash,Boros Burn,1.0,1,0.02,1.0
Esper Flyers,Simic Rhythm,1.0,1,0.02,1.0
Esper Flyers,Jeskai Control,0.5,2,0.01,0.99
Esper Flyers,Sultai Reanimator,0.0,1,0.0,0.98
Esper Flyers,Bant Airbending,1.0,1,0.02,1.0
Esper Flyers,Izzet Looting,0.0,2,0.0,0.84
Esper Flyers,Boros Burn,1.0,1,0.02,1.0
Dimir Faeries,Mono-Red Aggro,0.0,1,0.0,0.98
Dimir Faeries,Azorius Flash,0.0,1,0.0,0.98
Dimir Faeries,Rakdos Monument,0.0,2,0.0,0.84
Gruul Surprise,Boros Burn,0.67,3,0.09,0.99
Gruul Surprise,Selesnya Landfall,1.0,1,0.02,1.0
Gruul Surprise,Allies,1.0,1,0.02,1.0
Rakdos Lizards,Dimir Midrange,1.0,1,0.02,1.0
Rakdos Lizards,Mono Green Landfall,0.0,1,0.0,0.98
Rakdos Lizards,Izzet Looting,0.0,1,0.0,0.98
Rakdos Lizards,Golgari Ouroboroid,0.0,2,0.0,0.84
Rakdos Lizards,Allies,1.0,1,0.02,1.0
Izzet Dragons,Dimir Midrange,0.0,1,0.0,0.98
Izzet Dragons,Jeskai Control,0.0,1,0.0,0.98
Izzet Dragons,Sultai Reanimator,0.0,1,0.0,0.98
Izzet Dragons,Azorius Control,0.0,1,0.0,0.98
Izzet Dragons,Grixis Elementals,1.0,1,0.02,1.0
Izzet Dragons,Temur Ouroboroid,1.0,1,0.02,1.0
Bant Cage,Mono Green Landfall,0.0,1,0.0,0.98
Bant Cage,Izzet Elementals,1.0,1,0.02,1.0
Bant Cage,Boros Dragons,0.0,2,0.0,0.84
Bant Cage,Temur Landfall,0.0,1,0.0,0.98
Bant Cage,Grixis Elementals,0.0,1,0.0,0.98
Abzan Lifegain,Izzet Lessons,0.0,1,0.0,0.98
Abzan Lifegain,Jeskai Control,0.0,1,0.0,0.98
Abzan Lifegain,Mono-Red Aggro,1.0,2,0.16,1.0
Rakdos Demons,Izzet Lessons,1.0,1,0.02,1.0
Rakdos Demons,Dimir Midrange,1.0,1,0.02,1.0
Rakdos Demons,Mono Green Landfall,0.0,1,0.0,0.98
Rakdos Demons,Azorius Control,0.0,1,0.0,0.98
Rakdos Demons,Temur Lessons,1.0,1,0.02,1.0
Rakdos Weapons,Izzet Lessons,1.0,1,0.02,1.0
Rakdos Weapons,Dimir Midrange,0.0,2,0.0,0.84
Rakdos Weapons,Izzet Prowess,1.0,1,0.02,1.0
Rakdos Weapons,Izzet Looting,0.0,1,0.0,0.98
Rakdos Weapons,Temur Lessons,0.0,1,0.0,0.98
Mono White Pixie,Izzet Lessons,1.0,1,0.02,1.0
Mono White Pixie,Simic Rhythm,0.0,1,0.0,0.98
Mono White Pixie,Dimir Midrange,0.0,2,0.0,0.84
Mono White Pixie,Mono-Red Aggro,1.0,1,0.02,1.0
Mono White Pixie,Jeskai Artifacts,0.0,1,0.0,0.98
Cats Aggro,Simic Rhythm,0.0,1,0.0,0.98
Cats Aggro,Mono Green Landfall,1.0,1,0.02,1.0
Cats Aggro,Bant Airbending,0.0,1,0.0,0.98
Cats Aggro,Azorius Flash,1.0,1,0.02,1.0
Cats Aggro,Selesnya Landfall,1.0,1,0.02,1.0
Cats Aggro,Simic Omniscience,1.0,1,0.02,1.0
Boros Discover,Izzet Lessons,0.33,3,0.01,0.91
Boros Discover,Jeskai Control,0.0,1,0.0,0.98
Boros Discover,Izzet Prowess,0.0,1,0.0,0.98
Jeskai Midrange,Simic Rhythm,0.0,1,0.0,0.98
Jeskai Midrange,Dimir Excruciator,0.0,1,0.0,0.98
Jeskai Midrange,Azorius Flash,0.0,1,0.0,0.98
Jeskai Midrange,Temur Landfall,0.0,2,0.0,0.84
Grixis Oculus,Jeskai Control,0.0,2,0.0,0.84
Grixis Oculus,Boros Burn,1.0,1,0.02,1.0
Selesnya Kona,Izzet Lessons,0.0,3,0.0,0.71
Selesnya Kona,Simic Rhythm,0.0,1,0.0,0.98
Selesnya Kona,Mono-Red Aggro,0.0,1,0.0,0.98
Selesnya Kona,Izzet Looting,1.0,1,0.02,1.0
Dimir Conqueror,Izzet Lessons,0.33,3,0.01,0.91
Dimir Conqueror,Simic Rhythm,0.0,1,0.0,0.98
Dimir Conqueror,Boros Dragons,0.0,1,0.0,0.98
Dimir Conqueror,Azorius Control,1.0,1,0.02,1.0
Esper Aggro,Izzet Lessons,1.0,1,0.02,1.0
Esper Aggro,Bant Airbending,0.0,1,0.0,0.98
Esper Aggro,4 Color Control,0.0,1,0.0,0.98
Jund Midrange,Izzet Lessons,0.0,1,0.0,0.98
Jund Midrange,Dimir Midrange,0.5,2,0.01,0.99
Jund Midrange,Jeskai Control,1.0,1,0.02,1.0
Jund Midrange,Sultai Reanimator,1.0,1,0.02,1.0
Azorius Tempo,Sultai Reanimator,0.0,1,0.0,0.98
Azorius Tempo,Izzet Prowess,0.0,1,0.0,0.98
Azorius Tempo,Boros Burn,1.0,1,0.02,1.0
Azorius Tempo,Jeskai Artifacts,0.0,1,0.0,0.98
Mono Black Aggro,Dimir Midrange,1.0,1,0.02,1.0
Mono Black Aggro,Mono Green Landfall,0.0,2,0.0,0.84
Mono Black Aggro,Azorius Flash,1.0,1,0.02,1.0
Mono Black Aggro,Simic Omniscience,0.0,1,0.0,0.98
Azorius Enchantments,Simic Rhythm,0.0,1,0.0,0.98
Azorius Enchantments,Sultai Reanimator,0.0,1,0.0,0.98
Azorius Enchantments,Bant Airbending,0.0,1,0.0,0.98
Azorius Enchantments,Selesnya Landfall,1.0,1,0.02,1.0
Azorius Enchantments,Jeskai Artifacts,0.0,1,0.0,0.98
Golgari Chocobo,Izzet Lessons,0.0,1,0.0,0.98
Golgari Chocobo,Izzet Looting,0.0,1,0.0,0.98
Golgari Chocobo,4 Color Control,1.0,1,0.02,1.0
Golgari Chocobo,Temur Ouroboroid,0.0,1,0.0,0.98
Esper Blink,Izzet Lessons,0.0,1,0.0,0.98
Esper Blink,Simic Rhythm,0.0,1,0.0,0.98
Sultai Landfall,Izzet Lessons,0.0,1,0.0,0.98
Sultai Landfall,Simic Rhythm,0.5,2,0.01,0.99
Sultai Landfall,Mono Green Landfall,0.5,2,0.01,0.99
Orzhov Artifacts,Izzet Lessons,0.0,1,0.0,0.98
Orzhov Artifacts,Sultai Reanimator,0.5,2,0.01,0.99
Orzhov Artifacts,Azorius Control,0.0,1,0.0,0.98
Orzhov Artifacts,Golgari Ouroboroid,1.0,1,0.02,1.0
Abzan Counters,Simic Rhythm,0.0,1,0.0,0.98
Abzan Counters,Selesnya Landfall,0.0,1,0.0,0.98
Mono Black Discard,Simic Rhythm,0.0,1,0.0,0.98
Mono Black Discard,Mono Green Landfall,0.0,1,0.0,0.98
Mono Black Discard,Sultai Reanimator,0.0,1,0.0,0.98
Sultai Ramp,Izzet Lessons,0.0,1,0.0,0.98
Sultai Ramp,Sultai Reanimator,0.0,1,0.0,0.98
Sultai Ramp,Izzet Elementals,1.0,1,0.02,1.0
Mono White Ugin,Dimir Midrange,0.0,1,0.0,0.98
Mono White Ugin,Boros Burn,1.0,1,0.02,1.0
Mono White Ugin,Selesnya Landfall,0.0,1,0.0,0.98
Izzet Artifacts,Mono-Red Aggro,0.0,1,0.0,0.98
