event_id,deck_id,player_name,rank,deck_part,card_name,quantity
,deck_13,Hndrxx520,,mainboard,"Ajani, Nacatl Pariah",4
,deck_13,Hndrxx520,,mainboard,Arena of Glory,3
,deck_13,Hndrxx520,,mainboard,Sacred Foundry,3
,deck_13,Hndrxx520,,mainboard,Plains,2
,deck_13,Hndrxx520,,mainboard,Dalkovan Encampment,1
,deck_13,Hndrxx520,,mainboard,Mountain,1
,deck_13,Hndrxx520,,mainboard,Galvanic Discharge,4
,deck_13,Hndrxx520,,mainboard,Goblin Bombardment,3
,deck_13,Hndrxx520,,mainboard,Guide of Souls,4
,deck_13,Hndrxx520,,mainboard,Marsh Flats,4
,deck_13,Hndrxx520,,mainboard,Elegant Parlor,2
,deck_13,Hndrxx520,,mainboard,Ocelot Pride,4
,deck_13,Hndrxx520,,mainboard,"Phlage, Titan of Fire's Fury",4
,deck_13,Hndrxx520,,mainboard,Blood Moon,1
,deck_13,Hndrxx520,,mainboard,"Ragavan, Nimble Pilferer",4
,deck_13,Hndrxx520,,mainboard,Ranger-Captain of Eos,2
,deck_13,Hndrxx520,,mainboard,Arid Mesa,4
,deck_13,Hndrxx520,,mainboard,Seasoned Pyromancer,3
,deck_13,Hndrxx520,,mainboard,Sunbaked Canyon,1
,deck_13,Hndrxx520,,mainboard,Thraben Charm,2
,deck_13,Hndrxx520,,mainboard,Voice of Victory,2
,deck_13,Hndrxx520,,mainboard,Windswept Heath,2
,deck_13,Hndrxx520,,sideboard,Celestial Purge,2
,deck_13,Hndrxx520,,sideboard,Blood Moon,1
,deck_13,Hndrxx520,,sideboard,Clarion Conqueror,2
,deck_13,Hndrxx520,,sideboard,Damping Sphere,1
,deck_13,Hndrxx520,,sideboard,Surgical Extraction,1
,deck_13,Hndrxx520,,sideboard,The Legend of Roku,2
,deck_13,Hndrxx520,,sideboard,Orim's Chant,2
,deck_13,Hndrxx520,,sideboard,Wear/Tear,2
,deck_13,Hndrxx520,,sideboard,Wrath of the Skies,2
