event_id,deck_id,player_name,rank,deck_part,card_name,quantity
12834472,58466980,temur4life,28,mainboard,"Emry, Lurker of the Loch",4
12834472,58466980,temur4life,28,mainboard,Urza's Bauble,4
12834472,58466980,temur4life,28,mainboard,Island,1
12834472,58466980,temur4life,28,mainboard,Shadowspear,1
12834472,58466980,temur4life,28,mainboard,Kappa Cannoneer,4
12834472,58466980,temur4life,28,mainboard,Lavaspur Boots,1
12834472,58466980,temur4life,28,mainboard,Lotus Petal,4
12834472,58466980,temur4life,28,mainboard,Memory Guardian,4
12834472,58466980,temur4life,28,mainboard,Mox Opal,4
12834472,58466980,temur4life,28,mainboard,Pinnacle Emissary,4
12834472,58466980,temur4life,28,mainboard,Patchwork Automaton,4
12834472,58466980,temur4life,28,mainboard,Ancient Tomb,4
12834472,58466980,temur4life,28,mainboard,Sink into Stupor,4
12834472,58466980,temur4life,28,mainboard,Force of Will,4
12834472,58466980,temur4life,28,mainboard,Mishra's Bauble,4
12834472,58466980,temur4life,28,mainboard,Urza's Saga,4
12834472,58466980,temur4life,28,mainboard,Pithing Needle,1
12834472,58466980,temur4life,28,mainboard,Seat of the Synod,4
12834472,58466980,temur4life,28,sideboard,Pithing Needle,1
12834472,58466980,temur4life,28,sideboard,Force of Negation,3
12834472,58466980,temur4life,28,sideboard,Dismember,2
12834472,58466980,temur4life,28,sideboard,Tormod's Crypt,3
12834472,58466980,temur4life,28,sideboard,Harbinger of the Seas,2
12834472,58466980,temur4life,28,sideboard,Aether Spellbomb,1
12834472,58466980,temur4life,28,sideboard,Consign to Memory,2
12834472,58466980,temur4life,28,sideboard,Hydroblast,1
