event_id,deck_id,player_name,rank,deck_part,card_name,quantity
12834472,58466976,ejk,23,mainboard,"Ajani, Nacatl Pariah",4
12834472,58466976,ejk,23,mainboard,Amped Raptor,4
12834472,58466976,ejk,23,mainboard,Arid Mesa,4
12834472,58466976,ejk,23,mainboard,Swords to Plowshares,4
12834472,58466976,ejk,23,mainboard,Staff of the Storyteller,1
12834472,58466976,ejk,23,mainboard,Guide of Souls,4
12834472,58466976,ejk,23,mainboard,Scalding Tarn,1
12834472,58466976,ejk,23,mainboard,Sand Scout,3
12834472,58466976,ejk,23,mainboard,Lazotep Quarry,2
12834472,58466976,ejk,23,mainboard,Plateau,2
12834472,58466976,ejk,23,mainboard,Plains,2
12834472,58466976,ejk,23,mainboard,Ocelot Pride,4
12834472,58466976,ejk,23,mainboard,Mountain,1
12834472,58466976,ejk,23,mainboard,Marsh Flats,3
12834472,58466976,ejk,23,mainboard,Karakas,2
12834472,58466976,ejk,23,mainboard,Hexing Squelcher,3
12834472,58466976,ejk,23,mainboard,Goblin Bombardment,2
12834472,58466976,ejk,23,mainboard,Static Prison,3
12834472,58466976,ejk,23,mainboard,Sunbaked Canyon,2
12834472,58466976,ejk,23,mainboard,Elegant Parlor,1
12834472,58466976,ejk,23,mainboard,Voice of Victory,4
12834472,58466976,ejk,23,mainboard,Wasteland,4
12834472,58466976,ejk,23,sideboard,Deafening Silence,4
12834472,58466976,ejk,23,sideboard,Disruptor Flute,2
12834472,58466976,ejk,23,sideboard,Leyline of the Void,4
12834472,58466976,ejk,23,sideboard,Mindbreak Trap,2
12834472,58466976,ejk,23,sideboard,Pyroblast,3
