event_id,deck_id,player_name,rank,deck_part,card_name,quantity
12834469,58466794,NMT_Sco94,11,mainboard,Wistfulness,4
12834469,58466794,NMT_Sco94,11,mainboard,Curator of Mysteries,2
12834469,58466794,NMT_Sco94,11,mainboard,Deceit,2
12834469,58466794,NMT_Sco94,11,mainboard,Endurance,4
12834469,58466794,NMT_Sco94,11,mainboard,Flare of Denial,1
12834469,58466794,NMT_Sco94,11,mainboard,Watery Grave,1
12834469,58466794,NMT_Sco94,11,mainboard,Force of Negation,4
12834469,58466794,NMT_Sco94,11,mainboard,Street Wraith,2
12834469,58466794,NMT_Sco94,11,mainboard,Formidable Speaker,2
12834469,58466794,NMT_Sco94,11,mainboard,Generous Ent,4
12834469,58466794,NMT_Sco94,11,mainboard,Halo Forager,1
12834469,58466794,NMT_Sco94,11,mainboard,Shardless Agent,4
12834469,58466794,NMT_Sco94,11,mainboard,Polluted Delta,2
12834469,58466794,NMT_Sco94,11,mainboard,Overgrown Tomb,1
12834469,58466794,NMT_Sco94,11,mainboard,Misty Rainforest,4
12834469,58466794,NMT_Sco94,11,mainboard,"Otawara, Soaring City",1
12834469,58466794,NMT_Sco94,11,mainboard,Living End,3
12834469,58466794,NMT_Sco94,11,mainboard,Overlord of the Balemurk,4
12834469,58466794,NMT_Sco94,11,mainboard,Island,1
12834469,58466794,NMT_Sco94,11,mainboard,Hedge Maze,1
12834469,58466794,NMT_Sco94,11,mainboard,Sink into Stupor,2
12834469,58466794,NMT_Sco94,11,mainboard,Forest,1
12834469,58466794,NMT_Sco94,11,mainboard,Subtlety,4
12834469,58466794,NMT_Sco94,11,mainboard,Undercity Sewers,1
12834469,58466794,NMT_Sco94,11,mainboard,Underground Mortuary,2
12834469,58466794,NMT_Sco94,11,mainboard,Flooded Grove,1
12834469,58466794,NMT_Sco94,11,mainboard,Breeding Pool,1
12834469,58466794,NMT_Sco94,11,sideboard,Damping Sphere,1
12834469,58466794,NMT_Sco94,11,sideboard,Dismember,3
12834469,58466794,NMT_Sco94,11,sideboard,Flare of Denial,1
12834469,58466794,NMT_Sco94,11,sideboard,Foundation Breaker,3
12834469,58466794,NMT_Sco94,11,sideboard,Inevitable Betrayal,2
12834469,58466794,NMT_Sco94,11,sideboard,"Mai, Scornful Striker",1
12834469,58466794,NMT_Sco94,11,sideboard,Mystical Dispute,4
