event_id,deck_id,player_name,rank,deck_part,card_name,quantity
12834469,58466762,GLSwadow,21,mainboard,Spell Pierce,1
12834469,58466762,GLSwadow,21,mainboard,Watery Grave,2
12834469,58466762,GLSwadow,21,mainboard,Persist,4
12834469,58466762,GLSwadow,21,mainboard,Emperor of Bones,4
12834469,58466762,GLSwadow,21,mainboard,Raucous Theater,1
12834469,58466762,GLSwadow,21,mainboard,Undercity Sewers,1
12834469,58466762,GLSwadow,21,mainboard,Troll of Khazad-dûm,1
12834469,58466762,GLSwadow,21,mainboard,Fatal Push,4
12834469,58466762,GLSwadow,21,mainboard,Archon of Cruelty,4
12834469,58466762,GLSwadow,21,mainboard,Thoughtseize,4
12834469,58466762,GLSwadow,21,mainboard,Faithless Looting,3
12834469,58466762,GLSwadow,21,mainboard,Blood Crypt,1
12834469,58466762,GLSwadow,21,mainboard,Scalding Tarn,1
12834469,58466762,GLSwadow,21,mainboard,Thought Scour,4
12834469,58466762,GLSwadow,21,mainboard,Faithless Looting,1
12834469,58466762,GLSwadow,21,mainboard,Steam Vents,1
12834469,58466762,GLSwadow,21,mainboard,Bloodstained Mire,4
12834469,58466762,GLSwadow,21,mainboard,Polluted Delta,4
12834469,58466762,GLSwadow,21,mainboard,Unearth,4
12834469,58466762,GLSwadow,21,mainboard,Psychic Frog,4
12834469,58466762,GLSwadow,21,mainboard,Island,1
12834469,58466762,GLSwadow,21,mainboard,Abhorrent Oculus,4
12834469,58466762,GLSwadow,21,mainboard,Swamp,2
12834469,58466762,GLSwadow,21,sideboard,Pyroclasm,1
12834469,58466762,GLSwadow,21,sideboard,Nihil Spellbomb,2
12834469,58466762,GLSwadow,21,sideboard,Surgical Extraction,1
12834469,58466762,GLSwadow,21,sideboard,Mystical Dispute,2
12834469,58466762,GLSwadow,21,sideboard,Harvester of Misery,1
12834469,58466762,GLSwadow,21,sideboard,Consign to Memory,4
12834469,58466762,GLSwadow,21,sideboard,Meltdown,2
12834469,58466762,GLSwadow,21,sideboard,Harbinger of the Seas,2
